Doc_id,Text,SpannedText,Chunk,Sentiment,Tense,Include
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']","['over time, could cause an increase in long-term inflation expectations']","---increase---+++___expectation [NOUN, NNS (0.08333333333333333)]___+++___cause [VERB, VB (0.843)]______time [NOUN, NN (0.25)]___",0.4827916666666667,['future'],['increase']
0,"['Some indicators of labor market conditions have shown further improvement in recent months, but the unemployment rate remains elevated.']",['shown further improvement in'],"---improvement---+++further [ADJ, JJ (-0.0625)]+++show [VERB, VBN (0.25)]",0.09375,['past'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['Household spending and business fixed investment advanced, and the housing sector has been strengthening, but mortgage rates have risen further and fiscal policy is restraining economic growth.']",['restraining economic growth'],"---growth---+++economic [ADJ, JJ (0.125)]+++restrain [VERB, VBG (-0.125)]",0.0,['present'],"['strain', 'straining', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,"['The Committee expects that, with appropriate policy accommodation, economic growth will pick up from its recent pace and the unemployment rate will gradually decline toward levels the Committee judges consistent with its dual mandate.']","['with appropriate policy accommodation, economic growth will pick up from its recent pace']","---growth---+++economic [ADJ, JJ (0.125)]+++___pick [VERB, VB (0.049999999999999996)]______accommodation [NOUN, NN (0.25)]___appropriate [ADJ, JJ (0.3)]_____pace [NOUN, NN (0.107)]___recent [ADJ, JJ (0.931)]",0.547134260625,['future'],"['ill', 'up', 'grow', 'growth']"
0,"['The Committee sees the downside risks to the outlook for the economy and the labor market as having diminished, on net, since last fall, but the tightening of financial conditions observed in recent months, if sustained, could slow the pace of improvement in the economy and labor market.']","['sees the downside risks to the outlook for the economy and the labor market as having diminished, on net']","---risk---+++downside [ADJ, JJ (-0.225)]+++___outlook [NOUN, NN (0.9)]___+++___see [VERB, VBZ (0.0625)]___diminish [VERB, VBN (-0.13333333333333333)]_____net [NOUN, NN (0.1)]___",-0.13541666666666669,['present'],"['diminish', 'diminished', 'risk', 'risks', 'down']"
0,"['The Committee sees the downside risks to the outlook for the economy and the labor market as having diminished, on net, since last fall, but the tightening of financial conditions observed in recent months, if sustained, could slow the pace of improvement in the economy and labor market.']",['last fall'],"---fall---+++last [ADJ, JJ (-0.125)]",0.125,['NaN'],['fall']
0,"['The Committee sees the downside risks to the outlook for the economy and the labor market as having diminished, on net, since last fall, but the tightening of financial conditions observed in recent months, if sustained, could slow the pace of improvement in the economy and labor market.']","['tightening of financial conditions observed in recent months, if sustained, could slow the pace']","---tightening---+++___condition [NOUN, NNS (0.3125)]___financial [ADJ, JJ (0.125)]___observe [VERB, VBN (0.125)]+++___slow [VERB, VB (-0.09999999999999999)]______pace [NOUN, NN (0.107)]___",0.13866640625,['past'],"['slow', 'tightening', 'low']"
0,"['The Committee sees the downside risks to the outlook for the economy and the labor market as having diminished, on net, since last fall, but the tightening of financial conditions observed in recent months, if sustained, could slow the pace of improvement in the economy and labor market.']",['improvement in the economy and labor market'],"---improvement---+++___market [NOUN, NN (0.055)]___",0.055,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['The Committee recognizes that inflation persistently below its 2 percent objective could pose risks to economic performance, but it anticipates that inflation will move back toward its objective over the medium term.\n\n']",['pose risks to economic performance'],"---risk---+++___pose [VERB, VB (-0.25)]______performance [NOUN, NN (0.0625)]___economic [ADJ, JJ (0.125)]",0.384765625,['NaN'],"['risk', 'risks']"
0,"['[SECTION]\n\nTaking into account the extent of federal fiscal retrenchment, the Committee sees the improvement in economic activity and labor market conditions since it began its asset purchase program a year ago as consistent with growing underlying strength in the broader economy.']","['Taking into account the extent of federal fiscal retrenchment, the Committee sees the improvement in economic activity and labor market conditions since it began its asset purchase program a year ago as']","---improvement---+++___condition [NOUN, NNS (0.3125)]___+++___take [VERB, VBG (0.0625)]______account [NOUN, NN (0.375)]______extent [NOUN, NN (0.075)]___+++___begin [VERB, VBD (-0.125)]______program [NOUN, NN (0.358)]___+++see [VERB, VBZ (0.0625)]",0.098689453125,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTaking into account the extent of federal fiscal retrenchment, the Committee sees the improvement in economic activity and labor market conditions since it began its asset purchase program a year ago as consistent with growing underlying strength in the broader economy.']",['growing underlying strength in the broader economy'],"---strength---+++grow [VERB, VBG (0.3)]+++underlie [VERB, VBG (-0.05)]+++___economy [NOUN, NN (-0.0625)]___broad [ADJ, JJR (0.11666666666666665)]",0.026041666666666668,['present'],"['lying', 'under', 'strength', 'win', 'strength', 'grow', 'growing']"
0,"['However, the Committee decided to await more evidence that progress will be sustained before adjusting the pace of its purchases.']",['progress will be sustained before adjusting the pace'],"---progress---+++___sustain [VERB, VBN (0.125)]______adjust [VERB, VBG (0.06666666666666667)]______pace [NOUN, NN (0.107)]___",0.27071666666666666,['future'],"['ill', 'progress', 'progress']"
0,"[""In judging when to moderate the pace of asset purchases, the Committee will, at its coming meetings, assess whether incoming information continues to support the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective.""]",['ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++___move [VERB, VBG (0.049999999999999996)]______objective [NOUN, NN (0.092)]___",0.22494999999999998,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']",['increased the risks of future economic and financial imbalances'],"---risk---+++___imbalance [NOUN, NNS (-0.13333333333333333)]___future [ADJ, JJ (-0.0625)]___economic [ADJ, JJ (0.125)]+++increase [VERB, VBD (0.325)]",-0.017968750000000006,['past'],"['imbalance', 'imbalances', 'risk', 'risks', 'increase', 'increased']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']",['future economic and financial imbalances'],"---imbalance---+++future [ADJ, JJ (-0.0625)]+++economic [ADJ, JJ (0.125)]",-0.03125,['NaN'],"['imbalance', 'imbalances']"
0,"['Voting against the action was Esther L. George, who was concerned that the continued high level of monetary accommodation increased the risks of future economic and financial imbalances and, over time, could cause an increase in long-term inflation expectations.\n\n']","['over time, could cause an increase in long-term inflation expectations']","---increase---+++___expectation [NOUN, NNS (0.08333333333333333)]___+++___cause [VERB, VB (0.843)]______time [NOUN, NN (0.25)]___",0.4827916666666667,['future'],['increase']
0,['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in April indicates that growth in economic activity has rebounded in recent months.'],['growth in economic activity has rebounded in'],"---growth---+++___activity [NOUN, NN (0.09999999999999999)]___economic [ADJ, JJ (0.125)]+++rebound [VERB, VBN (0.275)]",0.24375000000000002,['present'],"['rebound', 'rebounded', 'grow', 'growth']"
0,['Labor market indicators generally showed further improvement.'],['showed further improvement'],"---improvement---+++further [ADJ, JJ (-0.0625)]+++show [VERB, VBD (0.25)]",0.09375,['past'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['Fiscal policy is restraining economic growth, although the extent of restraint is diminishing.']","['restraining economic growth, although the extent of restraint is diminishing']","---growth---+++economic [ADJ, JJ (0.125)]+++diminish [VERB, VBG (-0.13333333333333333)]+++restrain [VERB, VBG (-0.125)]",-0.044444444444444446,['present'],"['diminish', 'diminishing', 'strain', 'straining', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee sees the risks to the outlook for the economy and the labor market as nearly balanced.'],['sees the risks to the outlook'],"---risk---+++___outlook [NOUN, NN (0.9)]___+++see [VERB, VBZ (0.0625)]",-0.48125,['present'],"['risk', 'risks']"
0,"['The Committee recognizes that inflation persistently below its 2 percent objective could pose risks to economic performance, and it is monitoring inflation developments carefully for evidence that inflation will move back toward its objective over the medium term.\n\n']",['pose risks to economic performance'],"---risk---+++___pose [VERB, VB (-0.25)]______performance [NOUN, NN (0.0625)]___economic [ADJ, JJ (0.125)]",0.384765625,['NaN'],"['risk', 'risks']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['is sufficient underlying strength in the broader economy to support ongoing improvement'],"---strength---+++sufficient [ADJ, JJ (0.21666666666666667)]+++underlie [VERB, VBG (-0.05)]+++___economy [NOUN, NN (-0.0625)]___broad [ADJ, JJR (0.11666666666666665)]+++___support [VERB, VB (0.18333333333333335)]______improvement [NOUN, NN (0.19999999999999998)]___ongoing [ADJ, JJ (0)]",0.08536458333333334,['present'],"['lying', 'under', 'improve', 'improvement', 'strength', 'strength', 'up', 'improve', 'improvement']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['support ongoing improvement in labor market conditions'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++support [VERB, VB (0.18333333333333335)]",0.24791666666666667,['NaN'],"['improve', 'improvement', 'up', 'improve', 'improvement']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['cumulative progress toward maximum employment'],"---progress---+++cumulative [ADJ, JJ (0.047)]+++___employment [NOUN, NN (0.475)]___maximum [ADJ, JJ (0.19999999999999998)]",0.3135,['NaN'],"['progress', 'progress']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['improvement in the outlook'],"---improvement---+++___outlook [NOUN, NN (0.9)]___",0.9,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"[""If incoming information broadly supports the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective, the Committee will likely reduce the pace of asset purchases in further measured steps at future meetings.""]",['ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++___move [VERB, VBG (0.049999999999999996)]______objective [NOUN, NN (0.092)]___",0.22494999999999998,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy remains appropriate.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation.']","['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives']","---progress---+++___realize [VERB, VBD (0.06666666666666667)]______objective [NOUN, NNS (0.092)]___+++___assess [VERB, VB (0.0625)]___determine [VERB, VBG (-0.0625)]",0.015719791666666663,['past'],"['deter', 'ill', 'progress', 'progress']"
0,"['On balance, labor market conditions improved somewhat further; however, the unemployment rate is little changed and a range of labor market indicators suggests that there remains significant underutilization of labor resources.']",['remains significant underutilization of labor resources'],"---underutilization---+++significant [ADJ, JJ (0.18333333333333335)]+++___resource [NOUN, NNS (0.125)]___+++remain [VERB, VBZ (-0.87)]",0.1872222222222222,['present'],"['underutilization', 'under']"
0,"['Fiscal policy is restraining economic growth, although the extent of restraint is diminishing.']","['restraining economic growth, although the extent of restraint is diminishing']","---growth---+++economic [ADJ, JJ (0.125)]+++diminish [VERB, VBG (-0.13333333333333333)]+++restrain [VERB, VBG (-0.125)]",-0.044444444444444446,['present'],"['diminish', 'diminishing', 'strain', 'straining', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee sees the risks to the outlook for economic activity and the labor market as nearly balanced and judges that the likelihood of inflation running persistently below 2 percent has diminished somewhat since early this year.\n\n'],['sees the risks to the outlook for economic activity and the labor market as'],"---risk---+++___outlook [NOUN, NN (0.9)]___+++see [VERB, VBZ (0.0625)]",-0.48125,['present'],"['risk', 'risks']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['is sufficient underlying strength in the broader economy to support ongoing improvement'],"---strength---+++sufficient [ADJ, JJ (0.21666666666666667)]+++underlie [VERB, VBG (-0.05)]+++___economy [NOUN, NN (-0.0625)]___broad [ADJ, JJR (0.11666666666666665)]+++___support [VERB, VB (0.18333333333333335)]______improvement [NOUN, NN (0.19999999999999998)]___ongoing [ADJ, JJ (0)]",0.08536458333333334,['present'],"['lying', 'under', 'improve', 'improvement', 'strength', 'strength', 'up', 'improve', 'improvement']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['support ongoing improvement in labor market conditions'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++support [VERB, VB (0.18333333333333335)]",0.24791666666666667,['NaN'],"['improve', 'improvement', 'up', 'improve', 'improvement']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['cumulative progress toward maximum employment'],"---progress---+++cumulative [ADJ, JJ (0.047)]+++___employment [NOUN, NN (0.475)]___maximum [ADJ, JJ (0.19999999999999998)]",0.3135,['NaN'],"['progress', 'progress']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['improvement in the outlook'],"---improvement---+++___outlook [NOUN, NN (0.9)]___",0.9,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"[""If incoming information broadly supports the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective, the Committee will end its current program of asset purchases at its next meeting.""]",['ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++___move [VERB, VBG (0.049999999999999996)]______objective [NOUN, NN (0.092)]___",0.22494999999999998,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy remains appropriate.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation.']","['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives']","---progress---+++___realize [VERB, VBD (0.06666666666666667)]______objective [NOUN, NNS (0.092)]___+++___assess [VERB, VB (0.0625)]___determine [VERB, VBG (-0.0625)]",0.015719791666666663,['past'],"['deter', 'ill', 'progress', 'progress']"
0,"[""President Fisher believed that the continued strengthening of the real economy, improved outlook for labor utilization and for general price stability, and continued signs of financial market excess, will likely warrant an earlier reduction in monetary accommodation than is suggested by the Committee's stated forward guidance.""]","['continued strengthening of the real economy, improved outlook for labor utilization and for general price stability, and continued signs of financial market excess, will likely warrant an earlier reduction']","---strengthening---+++continue [VERB, VBN (0.113)]+++___economy [NOUN, NN (-0.0625)]___real [ADJ, JJ (0.09999999999999999)]+++___warrant [VERB, VB (0.25)]______reduction [NOUN, NN (-0.15)]___early [ADJ, JJR (0.06666666666666667)]",-0.14941666666666667,['past'],"['ill', 'lie', 'improve', 'improved', 'stability', 'strength', 'strengthen', 'strengthening', 'strength', 'improve', 'improved', 'strengthen', 'strengthening']"
0,"[""President Fisher believed that the continued strengthening of the real economy, improved outlook for labor utilization and for general price stability, and continued signs of financial market excess, will likely warrant an earlier reduction in monetary accommodation than is suggested by the Committee's stated forward guidance.""]",['general price stability'],"---stability---+++general [ADJ, JJ (-0.0625)]",-0.0625,['NaN'],['stability']
0,"['President Plosser objected to the guidance indicating that it likely will be appropriate to maintain the current target range for the federal funds rate for ""a considerable time after the asset purchase program ends,"" because such language is time dependent and does not reflect the considerable economic progress that has been made toward the Committee\'s goals.\n\n']",['not reflect the considerable economic progress'],"---progress---+++considerable [ADJ, JJ (0.125)]+++economic [ADJ, JJ (0.125)]+++reflect [VERB, VB (0.1875)]__not",0.020833333333333332,['NaN'],"['able', 'progress', 'progress']"
0,"['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in March indicates that growth in economic activity has picked up recently, after having slowed sharply during the winter in part because of adverse weather conditions.']","['growth in economic activity has picked up recently, after having slowed sharply during the winter in part']","---growth---+++___activity [NOUN, NN (0.09999999999999999)]___economic [ADJ, JJ (0.125)]+++___pick [VERB, VBN (0.049999999999999996)]______slow [VERB, VBN (-0.09999999999999999)]______part [NOUN, NN (0.873)]___",-0.3394575,['present'],"['sharply', 'slow', 'slowed', 'low', 'win', 'up', 'grow', 'growth']"
0,['Labor market indicators were mixed but on balance showed further improvement.'],['showed further improvement'],"---improvement---+++further [ADJ, JJ (-0.0625)]+++show [VERB, VBD (0.25)]",0.09375,['past'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['Fiscal policy is restraining economic growth, although the extent of restraint is diminishing.']","['restraining economic growth, although the extent of restraint is diminishing']","---growth---+++economic [ADJ, JJ (0.125)]+++diminish [VERB, VBG (-0.13333333333333333)]+++restrain [VERB, VBG (-0.125)]",-0.044444444444444446,['present'],"['diminish', 'diminishing', 'strain', 'straining', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee sees the risks to the outlook for the economy and the labor market as nearly balanced.'],['sees the risks to the outlook'],"---risk---+++___outlook [NOUN, NN (0.9)]___+++see [VERB, VBZ (0.0625)]",-0.48125,['present'],"['risk', 'risks']"
0,"['The Committee recognizes that inflation persistently below its 2 percent objective could pose risks to economic performance, and it is monitoring inflation developments carefully for evidence that inflation will move back toward its objective over the medium term.\n\n']",['pose risks to economic performance'],"---risk---+++___pose [VERB, VB (-0.25)]______performance [NOUN, NN (0.0625)]___economic [ADJ, JJ (0.125)]",0.384765625,['NaN'],"['risk', 'risks']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['is sufficient underlying strength in the broader economy to support ongoing improvement'],"---strength---+++sufficient [ADJ, JJ (0.21666666666666667)]+++underlie [VERB, VBG (-0.05)]+++___economy [NOUN, NN (-0.0625)]___broad [ADJ, JJR (0.11666666666666665)]+++___support [VERB, VB (0.18333333333333335)]______improvement [NOUN, NN (0.19999999999999998)]___ongoing [ADJ, JJ (0)]",0.08536458333333334,['present'],"['lying', 'under', 'improve', 'improvement', 'strength', 'strength', 'up', 'improve', 'improvement']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['support ongoing improvement in labor market conditions'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++support [VERB, VB (0.18333333333333335)]",0.24791666666666667,['NaN'],"['improve', 'improvement', 'up', 'improve', 'improvement']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['cumulative progress toward maximum employment'],"---progress---+++cumulative [ADJ, JJ (0.047)]+++___employment [NOUN, NN (0.475)]___maximum [ADJ, JJ (0.19999999999999998)]",0.3135,['NaN'],"['progress', 'progress']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['improvement in the outlook'],"---improvement---+++___outlook [NOUN, NN (0.9)]___",0.9,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"[""If incoming information broadly supports the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective, the Committee will likely reduce the pace of asset purchases in further measured steps at future meetings.""]",['ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++___move [VERB, VBG (0.049999999999999996)]______objective [NOUN, NN (0.092)]___",0.22494999999999998,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy remains appropriate.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation.']","['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives']","---progress---+++___realize [VERB, VBD (0.06666666666666667)]______objective [NOUN, NNS (0.092)]___+++___assess [VERB, VB (0.0625)]___determine [VERB, VBG (-0.0625)]",0.015719791666666663,['past'],"['deter', 'ill', 'progress', 'progress']"
0,['[SECTION]\n\nFor immediate release                     \n                \n                \n\nShare\n\n[SECTION]\n\nInformation received since the Federal Open Market Committee met in June indicates that growth in economic activity rebounded in the second quarter.'],['growth in economic activity rebounded in'],"---growth---+++___activity [NOUN, NN (0.09999999999999999)]___economic [ADJ, JJ (0.125)]+++rebound [VERB, VBD (0.275)]",0.24375000000000002,['past'],"['rebound', 'rebounded', 'grow', 'growth']"
0,"['However, a range of labor market indicators suggests that there remains significant underutilization of labor resources.']",['remains significant underutilization of labor resources'],"---underutilization---+++significant [ADJ, JJ (0.18333333333333335)]+++___resource [NOUN, NNS (0.125)]___+++remain [VERB, VBZ (-0.87)]",0.1872222222222222,['present'],"['underutilization', 'under']"
0,"['Fiscal policy is restraining economic growth, although the extent of restraint is diminishing.']","['restraining economic growth, although the extent of restraint is diminishing']","---growth---+++economic [ADJ, JJ (0.125)]+++diminish [VERB, VBG (-0.13333333333333333)]+++restrain [VERB, VBG (-0.125)]",-0.044444444444444446,['present'],"['diminish', 'diminishing', 'strain', 'straining', 'grow', 'growth']"
0,"['[SECTION]\n\nConsistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.']",['foster maximum employment and price stability'],"---stability---+++foster [VERB, VB (0.11666666666666665)]",0.11666666666666665,['NaN'],['stability']
0,['The Committee sees the risks to the outlook for economic activity and the labor market as nearly balanced and judges that the likelihood of inflation running persistently below 2 percent has diminished somewhat.\n\n'],['sees the risks to the outlook for economic activity and the labor market as'],"---risk---+++___outlook [NOUN, NN (0.9)]___+++see [VERB, VBZ (0.0625)]",-0.48125,['present'],"['risk', 'risks']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['is sufficient underlying strength in the broader economy to support ongoing improvement'],"---strength---+++sufficient [ADJ, JJ (0.21666666666666667)]+++underlie [VERB, VBG (-0.05)]+++___economy [NOUN, NN (-0.0625)]___broad [ADJ, JJR (0.11666666666666665)]+++___support [VERB, VB (0.18333333333333335)]______improvement [NOUN, NN (0.19999999999999998)]___ongoing [ADJ, JJ (0)]",0.08536458333333334,['present'],"['lying', 'under', 'improve', 'improvement', 'strength', 'strength', 'up', 'improve', 'improvement']"
0,['[SECTION]\n\nThe Committee currently judges that there is sufficient underlying strength in the broader economy to support ongoing improvement in labor market conditions.'],['support ongoing improvement in labor market conditions'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++support [VERB, VB (0.18333333333333335)]",0.24791666666666667,['NaN'],"['improve', 'improvement', 'up', 'improve', 'improvement']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['cumulative progress toward maximum employment'],"---progress---+++cumulative [ADJ, JJ (0.047)]+++___employment [NOUN, NN (0.475)]___maximum [ADJ, JJ (0.19999999999999998)]",0.3135,['NaN'],"['progress', 'progress']"
0,"['In light of the cumulative progress toward maximum employment and the improvement in the outlook for labor market conditions since the inception of the current asset purchase program, the Committee decided to make a further measured reduction in the pace of its asset purchases.']",['improvement in the outlook'],"---improvement---+++___outlook [NOUN, NN (0.9)]___",0.9,['NaN'],"['improve', 'improvement', 'improve', 'improvement']"
0,"[""If incoming information broadly supports the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective, the Committee will likely reduce the pace of asset purchases in further measured steps at future meetings.""]",['ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective'],"---improvement---+++ongoing [ADJ, JJ (0)]+++___condition [NOUN, NNS (0.3125)]___+++___move [VERB, VBG (0.049999999999999996)]______objective [NOUN, NN (0.092)]___",0.22494999999999998,['present'],"['improve', 'improvement', 'improve', 'improvement']"
0,"['[SECTION]\n\nTo support continued progress toward maximum employment and price stability, the Committee today reaffirmed its view that a highly accommodative stance of monetary policy remains appropriate.']",['support continued progress toward maximum employment and price stability'],"---progress---+++continue [VERB, VBN (0.113)]+++___stability [NOUN, NN (0.2333333333333333)]___+++support [VERB, VB (0.18333333333333335)]",0.17655555555555558,['past'],"['progress', 'stability', 'progress', 'up']"
0,"['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation.']","['In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives']","---progress---+++___realize [VERB, VBD (0.06666666666666667)]______objective [NOUN, NNS (0.092)]___+++___assess [VERB, VB (0.0625)]___determine [VERB, VBG (-0.0625)]",0.015719791666666663,['past'],"['deter', 'ill', 'progress', 'progress']"
